Listing Id,Website,Name,Price,Price Type Tag,Bed,Bath,SQFT,PSF ($),Address,Google Map Link,Area Code,Nearby Stations,Furnishing,TOP,Floor Level,Currently Tenanted,Maintenance Fee,House features,Loan Amount,Upfront Cost,Interst Rate Applied,Monthly Mortgage (2%),Monthly Mortgage,Monthly Principal,Monthly Interest,Avg Rental,Rental Yield,Cashflow,Profitable
23481197,https://www.propertyguru.com.sg/listing/23481197,The Vales,810000,STARTING FROM,2,2,764,1060.21,85 Anchorvale Crescent 544627 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/85+Anchorvale+Crescent+544627+Hougang+/+Punggol+/+Sengkang+(D19),D19,1 mins (70 m) to SW1 Cheng Lim LRT / 7 mins (530 m) to SW2 Farmway LRT / 8 mins (620 m) to NE16 Sengkang MRT,Partially Furnished,2017,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / High Floor / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,1600.0,0.02,-497.0,False
23610926,https://www.propertyguru.com.sg/listing/23610926,Watertown,810000,,1,1,560,1446.43,63 Punggol Central 828841 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/63+Punggol+Central+828841+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Fully Furnished,2017,High Floor,No,,Air-Conditioning / Audio System / Balcony / Bed / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Fridge / Private Garden / High Floor / Intercom / Living Room Furniture / Oven / Microwave / Renovated / Television / Vacuum Cleaner / Walk-in-wardrobe / Washing Machine,607500,202500,1.5 %,2245,2097,1356,741,2185.0,0.03,88.0,True
23592171,https://www.propertyguru.com.sg/listing/23592171,La Casa,810000,NEGOTIABLE,2,2,872,928.9,56 Woodlands Drive 16 737898 Admiralty / Woodlands (D25),https://www.google.com/maps/search/56+Woodlands+Drive+16+737898+Admiralty+/+Woodlands+(D25),D25,10 mins (720 m) to TE3 Woodlands South MRT / 13 mins (980 m) to NS10 Admiralty MRT,Partially Furnished,2008,High Floor,No,,Air-Conditioning / Bombshelter / Cooker Hob/Hood / Corner Unit / Garage / Park / Greenery View / High Floor / Iron / Ironing Board / Renovated / Vacuum Cleaner / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,2080.0,0.03,-17.0,False
22952075,https://www.propertyguru.com.sg/listing/22952075,Nine Residences,810000,STARTING FROM,2,2,710,1140.85,Yishun Avenue 9 760000 Sembawang / Yishun (D27),https://www.google.com/maps/search/Yishun+Avenue+9+760000+Sembawang+/+Yishun+(D27),D27,11 mins (820 m) to NS13 Yishun MRT,Fully Furnished,2017,Middle Floor,No,S$ 0.00 /mo,,607500,202500,1.5 %,2245,2097,1356,741,2365.0,0.04,268.0,True
21491002,https://www.propertyguru.com.sg/listing/21491002,Thomson Impressions,810000,STARTING FROM,1,1,463,1749.46,20 Lorong Puntong 576438 Ang Mo Kio / Bishan / Thomson (D20),https://www.google.com/maps/search/20+Lorong+Puntong+576438+Ang+Mo+Kio+/+Bishan+/+Thomson+(D20),D20,4 mins (310 m) to CR13/TE7 Bright Hill MRT / 10 mins (780 m) to TE8 Upper Thomson MRT,Partially Furnished,2019,High Floor,No,S$ 300.00 /mo,Air-Conditioning / Audio System / Cooker Hob/Hood / Dining Room Furniture / High Floor / Internet Connection / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,2065.0,0.03,-32.0,False
21865891,https://www.propertyguru.com.sg/listing/21865891,Vibes @ Kovan,810000,VIEW TO OFFER,2,1,571,1418.56,93 Kovan Road 548178 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/93+Kovan+Road+548178+Hougang+/+Punggol+/+Sengkang+(D19),D19,10 mins (720 m) to CC13/NE12 Serangoon MRT,Partially Furnished,2015,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Intercom / Renovated / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,2120.0,0.03,23.0,True
22071352,https://www.propertyguru.com.sg/listing/22071352,The Hillier,810000,NEGOTIABLE,1,1,624,1298.08,6 Hillview Rise 667980 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/6+Hillview+Rise+667980+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,5 mins (340 m) to DT3 Hillview MRT / 8 mins (620 m) to DT2 Cashew MRT,,2016,High Floor,No,,Air-Conditioning / Balcony / Park / Greenery View / High Floor / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,2190.0,0.03,93.0,True
23383093,https://www.propertyguru.com.sg/listing/23383093,Watertown,810000,NEGOTIABLE,1,1,603,1343.28,65 Punggol Central 828842 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/65+Punggol+Central+828842+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,,2017,High Floor,"Until 30 Jun, 2022",,Air-Conditioning / Balcony / Cooker Hob/Hood / Park / Greenery View / High Floor / Intercom / Renovated / Water Heater,607500,202500,1.5 %,2245,2097,1356,741,2185.0,0.03,88.0,True
23237960,https://www.propertyguru.com.sg/listing/23237960,Watertown,813333,NEGOTIABLE,1,1,581,1399.88,73 Punggol Central 828756 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/73+Punggol+Central+828756+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Unfurnished,2017,Middle Floor,"Until 14 Sep, 2021",,,609999,203334,1.5 %,2255,2105,1361,744,2185.0,0.03,80.0,True
21667909,https://www.propertyguru.com.sg/listing/21667909,eCO,815000,NEGOTIABLE,1,1,603,1351.58,283 Bedok South Avenue 3 465460 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/283+Bedok+South+Avenue+3+465460+Bedok+/+Upper+East+Coast+(D16),D16,9 mins (680 m) to CG/EW4 Tanah Merah MRT / 11 mins (830 m) to TE30 Bedok South MRT,Fully Furnished,2017,High Floor,No,S$ 0.00 /mo,Air-Conditioning / Balcony / Bed / Cooker Hob/Hood / Dining Room Furniture / Fridge / Park / Greenery View / High Floor / Living Room Furniture / Renovated / Washing Machine / Water Heater,611250,203750,1.5 %,2259,2110,1364,745,2090.0,0.03,-20.0,False
23304544,https://www.propertyguru.com.sg/listing/23304544,D'Nest,815000,STARTING FROM,2,2,752,1083.78,Pasir Ris Grove 519999 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/Pasir+Ris+Grove+519999+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Fully Furnished,2017,Low Floor,No,,Barbeque Area / Basement car park / Clubhouse / Fitness corner / Fun pool / Function room / Game room / Gymnasium room / Jogging track / Karaoke / Lap pool / Pavillion / Pool Deck / Playground / Reflexology Path / 24 hours security / Spa pool / Swimming pool / Tennis courts / Wading pool,611250,203750,1.5 %,2259,2110,1364,745,2330.0,0.03,220.0,True
21456581,https://www.propertyguru.com.sg/listing/21456581,Watertown,815000,VIEW TO OFFER,1,1,527,1546.49,81 Punggol Central 828760 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/81+Punggol+Central+828760+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Fully Furnished,2017,High Floor,No,S$ 300.00 /mo,Air-Conditioning / Balcony / Bed / City View / Cooker Hob/Hood / Corner Unit / Dining Room Furniture / Fridge / Park / Greenery View / High Floor / Internet Connection / Living Room Furniture / Original Condition / Oven / Microwave / Television / Washing Machine / Water Heater,611250,203750,1.5 %,2259,2110,1364,745,2185.0,0.03,75.0,True
23472475,https://www.propertyguru.com.sg/listing/23472475,D'Nest,817000,STARTING FROM,2,2,752,1086.44,143 Pasir Ris Grove 518136 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/143+Pasir+Ris+Grove+518136+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2017,Middle Floor,No,S$ 288.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Water Heater,612750,204250,1.5 %,2265,2115,1367,747,2330.0,0.03,215.0,True
23481398,https://www.propertyguru.com.sg/listing/23481398,D'Nest,817000,STARTING FROM,2,2,752,1086.44,143 Pasir Ris Grove 518136 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/143+Pasir+Ris+Grove+518136+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,Partially Furnished,2017,Middle Floor,No,S$ 288.00 /mo,Air-Conditioning / Balcony / Cooker Hob/Hood / Water Heater,612750,204250,1.5 %,2265,2115,1367,747,2330.0,0.03,215.0,True
23476564,https://www.propertyguru.com.sg/listing/23476564,D'Nest,817000,STARTING FROM,2,2,753,1084.99,143 Pasir Ris Grove 518136 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/143+Pasir+Ris+Grove+518136+Pasir+Ris+/+Tampines+(D18),D18,7 mins (510 m) to CP1/CR5/EW1 Pasir Ris MRT / 12 mins (930 m) to CR6 Tampines North MRT,,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / Intercom / Water Heater,612750,204250,1.5 %,2265,2115,1367,747,2330.0,0.03,215.0,True
23183922,https://www.propertyguru.com.sg/listing/23183922,D'Lotus,818000,VIEW TO OFFER,1,1,570,1435.09,10 Lorong Ampas 328784 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/10+Lorong+Ampas+328784+Balestier+/+Toa+Payoh+(D12),D12,11 mins (800 m) to NS19 Toa Payoh MRT,Unfurnished,2007,High Floor,No,S$ 348.00 /mo,Air-Conditioning / Balcony / Bombshelter / City View / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Intercom / Renovated / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,2040.0,0.03,-77.0,False
23284165,https://www.propertyguru.com.sg/listing/23284165,Siglap V,818000,NEGOTIABLE,1,1,581,1407.92,2 First Street 458278 East Coast / Marine Parade (D15),https://www.google.com/maps/search/2+First+Street+458278+East+Coast+/+Marine+Parade+(D15),D15,11 mins (820 m) to TE28 Siglap MRT,Fully Furnished,2014,Low Floor,No,,Air-Conditioning / Bombshelter / Cooker Hob/Hood / Corner Unit / Intercom / Low Floor / Renovated / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,1875.0,0.03,-242.0,False
23436720,https://www.propertyguru.com.sg/listing/23436720,eCO,818000,NEGOTIABLE,1,1,592,1381.76,215 Bedok South Avenue 3 469307 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/215+Bedok+South+Avenue+3+469307+Bedok+/+Upper+East+Coast+(D16),D16,6 mins (470 m) to CG/EW4 Tanah Merah MRT / 12 mins (900 m) to TE30 Bedok South MRT,Fully Furnished,2017,High Floor,No,,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Dryer / Fridge / High Floor / Intercom / Living Room Furniture / Oven / Microwave / Swimming Pool View / Renovated / Washing Machine / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,2090.0,0.03,-27.0,False
23490841,https://www.propertyguru.com.sg/listing/23490841,Parc Life,818000,NEGOTIABLE,2,2,752,1087.77,25 Sembawang Crescent 757055 Sembawang / Yishun (D27),https://www.google.com/maps/search/25+Sembawang+Crescent+757055+Sembawang+/+Yishun+(D27),D27,7 mins (560 m) to NS11 Sembawang MRT,Fully Furnished,2018,High Floor,No,,Air-Conditioning / Balcony / Corner Unit / Intercom / Renovated / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,3000.0,0.04,883.0,True
23500931,https://www.propertyguru.com.sg/listing/23500931,Kingsford Hillview Peak,818000,NEGOTIABLE,1,1,603,1356.55,103 Hillview Rise 667982 Dairy Farm / Bukit Panjang / Choa Chu Kang (D23),https://www.google.com/maps/search/103+Hillview+Rise+667982+Dairy+Farm+/+Bukit+Panjang+/+Choa+Chu+Kang+(D23),D23,7 mins (510 m) to DT2 Cashew MRT / 11 mins (790 m) to DT3 Hillview MRT,,2016,High Floor,No,,High Floor,613500,204500,1.5 %,2268,2117,1369,748,2010.0,0.03,-107.0,False
23511677,https://www.propertyguru.com.sg/listing/23511677,Parc Life,818000,,2,2,752,1087.77,25 Sembawang Crescent 757055 Sembawang / Yishun (D27),https://www.google.com/maps/search/25+Sembawang+Crescent+757055+Sembawang+/+Yishun+(D27),D27,7 mins (560 m) to NS11 Sembawang MRT,Fully Furnished,2018,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / High Floor / Intercom / Renovated,613500,204500,1.5 %,2268,2117,1369,748,3000.0,0.04,883.0,True
22051043,https://www.propertyguru.com.sg/listing/22051043,Siglap V,818000,NEGOTIABLE,2,1,581,1407.92,2 First Street 458278 East Coast / Marine Parade (D15),https://www.google.com/maps/search/2+First+Street+458278+East+Coast+/+Marine+Parade+(D15),D15,11 mins (820 m) to TE28 Siglap MRT,Partially Furnished,2014,Low Floor,"Until 1 Nov, 2022",S$ 190.00 /mo,Air-Conditioning / Balcony / Intercom / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,2380.0,0.03,263.0,True
23444248,https://www.propertyguru.com.sg/listing/23444248,Suites @ East Coast,818000,NEGOTIABLE,2,2,570,1435.09,171 Upper East Coast Road 455273 East Coast / Marine Parade (D15),https://www.google.com/maps/search/171+Upper+East+Coast+Road+455273+East+Coast+/+Marine+Parade+(D15),D15,7 mins (530 m) to TE28 Siglap MRT,Partially Furnished,2014,Low Floor,No,,Air-Conditioning / Balcony / Bombshelter / Corner Unit / Fridge / Low Floor / Swimming Pool View / Washing Machine / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,2200.0,0.03,83.0,True
21790474,https://www.propertyguru.com.sg/listing/21790474,Watertown,818000,NEGOTIABLE,1,1,581,1407.92,71 Punggol Central 828755 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/71+Punggol+Central+828755+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Partially Furnished,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Fridge / Intercom / Oven / Microwave / Walk-in-wardrobe / Washing Machine / Water Heater,613500,204500,1.5 %,2268,2117,1369,748,2185.0,0.03,68.0,True
23607047,https://www.propertyguru.com.sg/listing/23607047,NV Residences,818888,VIEW TO OFFER,2,2,797,1027.46,87 Pasir Ris Grove 518213 Pasir Ris / Tampines (D18),https://www.google.com/maps/search/87+Pasir+Ris+Grove+518213+Pasir+Ris+/+Tampines+(D18),D18,7 mins (500 m) to CP1/CR5/EW1 Pasir Ris MRT / 13 mins (980 m) to CR6 Tampines North MRT,Partially Furnished,2013,Low Floor,No,,Air-Conditioning / Balcony / Bed / City View / Cooker Hob/Hood / Fridge / Park / Greenery View / High Floor / Intercom / Living Room Furniture / Swimming Pool View / Television,614166,204722,1.5 %,2270,2120,1371,749,2315.0,0.03,195.0,True
23614723,https://www.propertyguru.com.sg/listing/23614723,Nine Residences,818888,STARTING FROM,2,2,710,1153.36,Yishun Avenue 9 760000 Sembawang / Yishun (D27),https://www.google.com/maps/search/Yishun+Avenue+9+760000+Sembawang+/+Yishun+(D27),D27,,Unfurnished,2017,Low Floor,No,,,614166,204722,1.5 %,2270,2120,1371,749,2365.0,0.03,245.0,True
22928239,https://www.propertyguru.com.sg/listing/22928239,Palm Isles,818888,NEGOTIABLE,2,2,807,1014.73,38 Flora Drive 506895 Changi Airport / Changi Village (D17),https://www.google.com/maps/search/38+Flora+Drive+506895+Changi+Airport+/+Changi+Village+(D17),D17,13 mins (950 m) to DT33 Tampines East MRT,,2015,Middle Floor,No,,Air-Conditioning / Balcony / Bathtub / Bombshelter / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Intercom / Swimming Pool View / Renovated / Walk-in-wardrobe / Water Heater,614166,204722,1.5 %,2270,2120,1371,749,2230.0,0.03,110.0,True
22032498,https://www.propertyguru.com.sg/listing/22032498,Watertown,818888,NEGOTIABLE,1,1,581,1409.45,69 Punggol Central 828754 Hougang / Punggol / Sengkang (D19),https://www.google.com/maps/search/69+Punggol+Central+828754+Hougang+/+Punggol+/+Sengkang+(D19),D19,0 mins (30 m) to CP4/NE17 Punggol MRT / 0 mins (30 m) to PTC Punggol LRT / 7 mins (520 m) to PW6 Sumang LRT,Unfurnished,2017,Middle Floor,"Until 26 Jan, 2022",,,614166,204722,1.5 %,2270,2120,1371,749,2185.0,0.03,65.0,True
17708424,https://www.propertyguru.com.sg/listing/17708424,Haig 162,820000,NEGOTIABLE,1,1,484,1694.21,162 Haig Road 438773 East Coast / Marine Parade (D15),https://www.google.com/maps/search/162+Haig+Road+438773+East+Coast+/+Marine+Parade+(D15),D15,11 mins (810 m) to TE25 Tanjong Katong MRT / 11 mins (850 m) to TE26 Marine Parade MRT,Fully Furnished,2013,High Floor,No,,Air-Conditioning / Balcony / City View / Cooker Hob/Hood / High Floor / Intercom / Jacuzzi / Renovated,615000,205000,1.5 %,2273,2122,1372,750,1920.0,0.03,-202.0,False
23467240,https://www.propertyguru.com.sg/listing/23467240,Waterfront Isle,820000,NEGOTIABLE,1,1,571,1436.08,738 Bedok Reservoir Road 479265 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/738+Bedok+Reservoir+Road+479265+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to DT30 Bedok Reservoir MRT,Partially Furnished,2015,Middle Floor,"Until 30 Nov, 2021",,Air-Conditioning / Balcony / Bombshelter / Cooker Hob/Hood / Corner Unit / Fridge / Intercom / Oven / Microwave / Washing Machine / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2190.0,0.03,68.0,True
23583057,https://www.propertyguru.com.sg/listing/23583057,eCO,820000,VIEW TO OFFER,1,1,592,1385.14,283 Bedok South Avenue 3 465460 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/283+Bedok+South+Avenue+3+465460+Bedok+/+Upper+East+Coast+(D16),D16,9 mins (680 m) to CG/EW4 Tanah Merah MRT / 11 mins (830 m) to TE30 Bedok South MRT,Partially Furnished,2017,High Floor,"Until 5 Jan, 2022",,Air-Conditioning / Balcony / Cooker Hob/Hood / Fridge / High Floor / Oven / Microwave / Washing Machine / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2090.0,0.03,-32.0,False
22803785,https://www.propertyguru.com.sg/listing/22803785,The Glades,820000,VIEW TO OFFER,1,1,506,1620.55,2 Bedok Rise 469597 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/2+Bedok+Rise+469597+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (210 m) to CG/EW4 Tanah Merah MRT,,2017,Middle Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Renovated / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2105.0,0.03,-17.0,False
23385444,https://www.propertyguru.com.sg/listing/23385444,Aspen LinQ,820000,STARTING FROM,1,1,409,2004.89,15 Institution Hill 239669 Orchard / River Valley (D09),https://www.google.com/maps/search/15+Institution+Hill+239669+Orchard+/+River+Valley+(D09),D09,8 mins (570 m) to DT20 Fort Canning MRT / 8 mins (590 m) to NS23 Somerset MRT / 9 mins (650 m) to TE14 Orchard MRT,Partially Furnished,2016,High Floor,No,S$ 400.00 /mo,Air-Conditioning / Balcony / Bed / Cable TV / Cooker Hob/Hood / Corner Unit / Fridge / High Floor / Internet Connection / Intercom / Living Room Furniture / Oven / Microwave / Washing Machine / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2240.0,0.03,118.0,True
23590232,https://www.propertyguru.com.sg/listing/23590232,eCO,820000,VIEW TO OFFER,1,1,603,1359.87,275 Bedok South Avenue 3 465491 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/275+Bedok+South+Avenue+3+465491+Bedok+/+Upper+East+Coast+(D16),D16,9 mins (680 m) to CG/EW4 Tanah Merah MRT / 11 mins (830 m) to TE30 Bedok South MRT,Partially Furnished,2017,High Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / High Floor / Intercom / Oven / Microwave / Swimming Pool View / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2090.0,0.03,-32.0,False
23603397,https://www.propertyguru.com.sg/listing/23603397,La Casa,820000,NEGOTIABLE,2,2,958,855.95,64 Woodlands Drive 16 737894 Admiralty / Woodlands (D25),https://www.google.com/maps/search/64+Woodlands+Drive+16+737894+Admiralty+/+Woodlands+(D25),D25,10 mins (720 m) to TE3 Woodlands South MRT / 13 mins (980 m) to NS10 Admiralty MRT,Partially Furnished,2008,Middle Floor,No,,Air-Conditioning / Bombshelter / Cooker Hob/Hood / Corner Unit / Renovated / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2080.0,0.03,-42.0,False
23571953,https://www.propertyguru.com.sg/listing/23571953,Urban Vista,820000,NEGOTIABLE,2,1,549,1493.62,22 Tanah Merah Kechil Link 465427 Bedok / Upper East Coast (D16),https://www.google.com/maps/search/22+Tanah+Merah+Kechil+Link+465427+Bedok+/+Upper+East+Coast+(D16),D16,3 mins (260 m) to CG/EW4 Tanah Merah MRT,Partially Furnished,2016,High Floor,"Until 2 Jan, 2022",,Air-Conditioning / Balcony / Cooker Hob/Hood / Corner Unit / Park / Greenery View / High Floor / Intercom / Renovated / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2250.0,0.03,128.0,True
23365967,https://www.propertyguru.com.sg/listing/23365967,Neem Tree,820000,VIEW TO OFFER,1,1,420,1952.38,30 Jalan Kemaman 329341 Balestier / Toa Payoh (D12),https://www.google.com/maps/search/30+Jalan+Kemaman+329341+Balestier+/+Toa+Payoh+(D12),D12,10 mins (720 m) to NS19 Toa Payoh MRT,,2020,Low Floor,No,,Air-Conditioning / Balcony / Cooker Hob/Hood / Intercom / Water Heater,615000,205000,1.5 %,2273,2122,1372,750,2245.0,0.03,123.0,True
